Event_ID,Article_ID,Actor_Normalized,Actor_Type,Victim_Normalized,Victim_Type,Location_Country,Location_City,Location_Coordinates,Date_Normalized,Taxonomy_L1,Taxonomy_L2,Taxonomy_L3,Weapon_Category,Deaths,Injuries,Severity,Event_Description,Actor_Confidence,Victim_Confidence,Location_Confidence,Date_Confidence,Classification_Confidence,Flagged_for_Review,Notes,Annotator_Name,PERPETRATOR,VICTIM,TARGET,ORGANIZATION,GOVERNMENT,EVENT_TYPE,ACTION,WEAPON,VIOLENCE_TYPE,DATE,TIME,DURATION,FREQUENCY,COUNTRY,REGION,CITY,DISTRICT,FACILITY,GEOGRAPHIC,COORDINATES,CASUALTIES,INJURED,DISPLACEMENT,DAMAGE,MOTIVE,TRIGGER
SYNTH_V4_06945,SYNTH_V4_06945,Janjaweed raiders,Armed Group,67 residents,,Cameroon,Mogadishu,"coordinates 8.5N, 13.2W",from the 16th to the 19th of March,Violence,skirmish,,suicide vests,,,High,"ICRC has reported a devastating skirmish in Cameroon where Janjaweed raiders bombarded humanitarian convoys in Mogadishu, Eastern Equatoria, Central Darfur on from the 16th to the 19th of March. The around 3 AM assault using suicide vests lasted throughout the day, resulting in 54 fatalities, at least 62 wounded, and displacing approximately 450,000 civilians. The retaliatory violence targeted 67 residents over political grievances. Congolese military found destroying over 200 homes near the checkpoint in the dense forest at coordinates 8.5N, 13.2W. This is part of recurring violence after government crackdown.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Janjaweed raiders,67 residents,humanitarian convoys,ICRC,Congolese military,skirmish,bombarded,suicide vests,retaliatory violence,from the 16th to the 19th of March,around 3 AM,throughout the day,recurring violence,Cameroon,Central Darfur,Mogadishu,Eastern Equatoria,checkpoint,dense forest,"coordinates 8.5N, 13.2W",54 fatalities,at least 62 wounded,"displacing approximately 450,000 civilians",destroying over 200 homes,over political grievances,after government crackdown
SYNTH_V4_06946,SYNTH_V4_06946,Al Shabaab militants,Armed Group,43 traders,,Somalia,Kidal,"coordinates 0.5S, 25.0E",4 January 2021,Violence,execution,,heavy machine guns,,,High,"Al Shabaab militants, allegedly backed by foreign powers, seized control of Kidal in Plateau State of Somalia on 4 January 2021 after the withdrawal of peacekeepers. The execution with UN peacekeeping forces troops lasted six hours, resulting in an estimated 147 dead and more than 94 injured. The political violence using heavy machine guns ransacked multiple settlements, over political grievances. 43 traders fled toward Kidal amid forcing residents to seek shelter. World Food Programme reported demolishing residential areas near the refugee camp in the river banks at coordinates 0.5S, 25.0E in Western Equatoria. This continues escalating raids during the night.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Al Shabaab militants,43 traders,multiple settlements,World Food Programme,UN peacekeeping forces,execution,ransacked,heavy machine guns,political violence,4 January 2021,during the night,six hours,escalating raids,Somalia,Plateau State,Kidal,Western Equatoria,refugee camp,river banks,"coordinates 0.5S, 25.0E",an estimated 147 dead,more than 94 injured,forcing residents to seek shelter,demolishing residential areas,over political grievances,after the withdrawal of peacekeepers
SYNTH_V4_06947,SYNTH_V4_06947,Wagner Group mercenaries,Armed Group,27 bus passengers,,Niger,Mombasa,"coordinates 4.8N, 31.5E",3 April 2020,Violence,execution,,artillery shells,,,High,"Medecins Sans Frontieres has reported a devastating execution in Niger where Wagner Group mercenaries invaded trading caravans in Mombasa, Bama district, Central Darfur on 3 April 2020. The approximately 6 PM assault using artillery shells lasted more than twelve hours, resulting in 168 people killed, an estimated 143 wounded, and displacing approximately 450,000 civilians. The land dispute violence targeted 27 bus passengers for economic gain. South Sudanese forces found burning schools and clinics near the hospital in the border area at coordinates 4.8N, 31.5E. This is part of weekly incursions following the breakdown of a ceasefire.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Wagner Group mercenaries,27 bus passengers,trading caravans,Medecins Sans Frontieres,South Sudanese forces,execution,invaded,artillery shells,land dispute violence,3 April 2020,approximately 6 PM,more than twelve hours,weekly incursions,Niger,Central Darfur,Mombasa,Bama district,hospital,border area,"coordinates 4.8N, 31.5E",168 people killed,an estimated 143 wounded,"displacing approximately 450,000 civilians",burning schools and clinics,for economic gain,following the breakdown of a ceasefire
SYNTH_V4_06948,SYNTH_V4_06948,M23 rebels and allied militias,Armed Group,farmers and their families,,Djibouti,Bangui,"coordinates 4.2N, 18.6E",22nd January,Violence,battle,,assault rifles,,,High,"Witnesses in Bangui, Tigray Region, Djibouti described how M23 rebels and allied militias launched a battle on 22nd January after sunset, abducted border communities near the checkpoint. Armed with assault rifles, the attackers targeted farmers and their families to expand their control for several hours, resulting in 34 people killed and 102 injured. The farmer-herder violence led to creating a new wave of refugees from Jur River County. Kenyan Defense Forces found burning the village market in the highland area at coordinates 4.2N, 18.6E. Human Rights Watch says this is part of intensified operations following the collapse of peace talks.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,M23 rebels and allied militias,farmers and their families,border communities,Human Rights Watch,Kenyan Defense Forces,battle,abducted,assault rifles,farmer-herder violence,22nd January,after sunset,several hours,intensified operations,Djibouti,Tigray Region,Bangui,Jur River County,checkpoint,highland area,"coordinates 4.2N, 18.6E",34 people killed,102 injured,creating a new wave of refugees,burning the village market,to expand their control,following the collapse of peace talks
SYNTH_V4_06949,SYNTH_V4_06949,Al Shabaab and Al Qaeda,Armed Group,52 refugees,,Niger,Juba,"coordinates 8.5N, 13.2W",7 September 2021,Violence,suicide bombing,,automatic weapons,,,High,"Al Shabaab and Al Qaeda, allegedly backed by foreign powers, seized control of Juba in Plateau State of Niger on 7 September 2021 after government crackdown. The suicide bombing with Rwandan Defense Forces troops lasted a full day, resulting in 85 dead and an estimated 160 wounded. The sectarian violence using automatic weapons struck refugee populations, for economic gain. 52 refugees fled toward Juba amid creating a new wave of refugees. Medecins Sans Frontieres reported razing dozens of houses near the UN compound in the lake shores at coordinates 8.5N, 13.2W in Nyiragongo territory. This continues repeated attacks late at night.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Al Shabaab and Al Qaeda,52 refugees,refugee populations,Medecins Sans Frontieres,Rwandan Defense Forces,suicide bombing,struck,automatic weapons,sectarian violence,7 September 2021,late at night,a full day,repeated attacks,Niger,Plateau State,Juba,Nyiragongo territory,UN compound,lake shores,"coordinates 8.5N, 13.2W",85 dead,an estimated 160 wounded,creating a new wave of refugees,razing dozens of houses,for economic gain,after government crackdown
SYNTH_V4_06950,SYNTH_V4_06950,RSF and Janjaweed,Armed Group,85 civilians including women and children,,Kenya,Konduga,"coordinates 8.5N, 13.2W","January 20, 2022",Violence,airstrikes,,RPG launchers,,,High,"After disputed election results, RSF and Janjaweed launched a airstrikes on civilian populations near the refugee camp in Konduga, Central Darfur, Kenya on January 20, 2022 after sunset. Armed with RPG launchers, fighters shelled 85 civilians including women and children for all day, leaving approximately 109 killed and at least 209 wounded. The sectarian violence was for control of the area. Sudanese Armed Forces confirmed burning the village market in the Great Rift Valley at coordinates 8.5N, 13.2W. Doctors Without Borders says displacing thousands of families as continuous fighting continue in Nyiragongo territory.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,RSF and Janjaweed,85 civilians including women and children,civilian populations,Doctors Without Borders,Sudanese Armed Forces,airstrikes,shelled,RPG launchers,sectarian violence,"January 20, 2022",after sunset,all day,continuous fighting,Kenya,Central Darfur,Konduga,Nyiragongo territory,refugee camp,Great Rift Valley,"coordinates 8.5N, 13.2W",approximately 109 killed,at least 209 wounded,displacing thousands of families,burning the village market,for control of the area,after disputed election results
SYNTH_V4_06951,SYNTH_V4_06951,Al Shabaab militants,Armed Group,200 women and children,,Burkina Faso,Benghazi,"coordinates 0.5S, 25.0E",from December 2 to December 5,Violence,kidnapping,,hand grenades,,,High,"After the withdrawal of peacekeepers, Al Shabaab militants launched a kidnapping on three villages near the Al-Nao Hospital in Benghazi, Katsina State, Burkina Faso on from December 2 to December 5 at dawn. Armed with hand grenades, fighters invaded 200 women and children for over a week, leaving 179 people killed and approximately 199 wounded. The intercommunal clashes was over land disputes. MONUSCO peacekeepers confirmed burning schools and clinics in the Congo River basin at coordinates 0.5S, 25.0E. Medecins Sans Frontieres says forcing entire villages to flee as repeated attacks continue in Beni territory.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Al Shabaab militants,200 women and children,three villages,Medecins Sans Frontieres,MONUSCO peacekeepers,kidnapping,invaded,hand grenades,intercommunal clashes,from December 2 to December 5,at dawn,over a week,repeated attacks,Burkina Faso,Katsina State,Benghazi,Beni territory,Al-Nao Hospital,Congo River basin,"coordinates 0.5S, 25.0E",179 people killed,approximately 199 wounded,forcing entire villages to flee,burning schools and clinics,over land disputes,after the withdrawal of peacekeepers
SYNTH_V4_06952,SYNTH_V4_06952,M23 and ADF,Armed Group,85 civilians including women and children,,Uganda,Ouagadougou,"GPS location 6.8S, 39.2E",between January 8th and January 12th,Violence,skirmish,,anti-aircraft guns,,,High,"Following failed disarmament talks, M23 and ADF launched a skirmish on farming villages near the police station in Ouagadougou, South Darfur, Uganda on between January 8th and January 12th Wednesday morning. Armed with anti-aircraft guns, fighters shelled 85 civilians including women and children for six hours, leaving an estimated 177 dead and 193 people injured. The militant violence was for control of the area. Somali National Army confirmed torching hundreds of structures in the coastal area at GPS location 6.8S, 39.2E. Save the Children says displacing thousands of families as repeated attacks continue in Turkana County.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,M23 and ADF,85 civilians including women and children,farming villages,Save the Children,Somali National Army,skirmish,shelled,anti-aircraft guns,militant violence,between January 8th and January 12th,Wednesday morning,six hours,repeated attacks,Uganda,South Darfur,Ouagadougou,Turkana County,police station,coastal area,"GPS location 6.8S, 39.2E",an estimated 177 dead,193 people injured,displacing thousands of families,torching hundreds of structures,for control of the area,following failed disarmament talks
SYNTH_V4_06953,SYNTH_V4_06953,Boko Haram and Ansaru,Armed Group,150 farmers and herders,,Egypt,Mopti,"GPS location 6.8S, 39.2E",Tuesday February 16,Violence,execution,,improvised explosive devices,,,High,"Boko Haram and Ansaru, allegedly backed by foreign powers, seized control of Mopti in South Darfur of Egypt on Tuesday February 16 after peace negotiations failed. The execution with Kenyan Defense Forces troops lasted all day, resulting in more than 33 dead and approximately 141 wounded. The sectarian violence using improvised explosive devices killed fishing communities, for religious reasons. 150 farmers and herders fled toward Mopti amid causing mass displacement. ICRC reported destroying critical infrastructure near the health center in the mountainous terrain at GPS location 6.8S, 39.2E in Jos South. This continues sporadic clashes in the evening.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Boko Haram and Ansaru,150 farmers and herders,fishing communities,ICRC,Kenyan Defense Forces,execution,killed,improvised explosive devices,sectarian violence,Tuesday February 16,in the evening,all day,sporadic clashes,Egypt,South Darfur,Mopti,Jos South,health center,mountainous terrain,"GPS location 6.8S, 39.2E",more than 33 dead,approximately 141 wounded,causing mass displacement,destroying critical infrastructure,for religious reasons,after peace negotiations failed
SYNTH_V4_06954,SYNTH_V4_06954,TPLF forces,Armed Group,45 soldiers and police officers,,Cameroon,Kaga-Bandoro,"coordinates 11.3N, 42.1E",between 7th and 11th of May,Violence,offensive,,heavy machine guns,,,High,"The TPLF forces massacred the Masisi territory of Kaga-Bandoro with heavy machine guns on between 7th and 11th of May Sunday afternoon. The offensive lasted throughout the day, while Sudanese Armed Forces jets conducted airstrikes on positions in Kaga-Bandoro, Katsina State, resulting in approximately 169 killed and 120 injured. The land dispute violence targeted 45 soldiers and police officers at the police station. razing dozens of houses and displacing over 15,000 residents from the lake shores were reported. Human Rights Watch said the incident was for religious reasons at coordinates 11.3N, 42.1E in Cameroon. This is part of ongoing violence after government crackdown affecting several communities.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,TPLF forces,45 soldiers and police officers,several communities,Human Rights Watch,Sudanese Armed Forces,offensive,massacred,heavy machine guns,land dispute violence,between 7th and 11th of May,Sunday afternoon,throughout the day,ongoing violence,Cameroon,Katsina State,Kaga-Bandoro,Masisi territory,police station,lake shores,"coordinates 11.3N, 42.1E",approximately 169 killed,120 injured,"displacing over 15,000 residents",razing dozens of houses,for religious reasons,after government crackdown
