Event_ID,Article_ID,Actor_Normalized,Actor_Type,Victim_Normalized,Victim_Type,Location_Country,Location_City,Location_Coordinates,Date_Normalized,Taxonomy_L1,Taxonomy_L2,Taxonomy_L3,Weapon_Category,Deaths,Injuries,Severity,Event_Description,Actor_Confidence,Victim_Confidence,Location_Confidence,Date_Confidence,Classification_Confidence,Flagged_for_Review,Notes,Annotator_Name,PERPETRATOR,VICTIM,TARGET,ORGANIZATION,GOVERNMENT,EVENT_TYPE,ACTION,WEAPON,VIOLENCE_TYPE,DATE,TIME,DURATION,FREQUENCY,COUNTRY,REGION,CITY,DISTRICT,FACILITY,GEOGRAPHIC,COORDINATES,CASUALTIES,INJURED,DISPLACEMENT,DAMAGE,MOTIVE,TRIGGER
CLEAN_2cd2466c,CLEAN_2cd2466c,ISGS fighters,Armed Group,113 civilians,,Burkina Faso,Arbinda,"position 9.1N, 7.5E",October 10,Violence,suicide bombing,,machetes and guns,,,High,"After a land boundary dispute, ISGS fighters armed with machetes and guns launched a suicide bombing on schools near clinic in Oudalan Province, Arbinda, Est Region, Burkina Faso on October 10 in the early hours. The several hours of fighting resulted in killing 46 people and wounding 33 others, while also displacing over 31191 residents. Witnesses reported that fighters ambushed civilians in revenge for killings last week. Burkinabe military arrived later but found destroying the local school. The attack near the Sahel belt at position 9.1N, 7.5E marks part of persistent attacks in the area. Catholic Relief Services has condemned the retaliatory violence.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,ISGS fighters,113 civilians,schools,Catholic Relief Services,Burkinabe military,suicide bombing,ambushed,machetes and guns,retaliatory violence,October 10,in the early hours,several hours of fighting,persistent attacks,Burkina Faso,Est Region,Arbinda,Oudalan Province,clinic,the Sahel belt,"position 9.1N, 7.5E",killing 46 people,wounding 33 others,displacing over 31191 residents,destroying the local school,in revenge for killings last week,after a land boundary dispute
CLEAN_bf19bad9,CLEAN_bf19bad9,cattle rustlers,Armed Group,107 market vendors,,Kenya,Nairobi,"coordinates 12.4N, 8.5E",July 3,Violence,execution,,mortars,,,High,"Survivors described an execution by cattle rustlers in Nairobi area, Nairobi, Coast Province, Kenya on July 3 in the early hours, where armed fighters with mortars ransacked military bases near a police station, killing 95 people including market vendors, and wounding 135 others. The three-hour assault of revenge attack over land disputes led to displacing over 5777 residents from villages near the area at coordinates 12.4N, 8.5E. KDF soldiers found burning several shops. Doctors Without Borders says this continues ongoing violence after a land boundary dispute.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,cattle rustlers,107 market vendors,military bases,Doctors Without Borders,KDF soldiers,execution,ransacked,mortars,revenge attack,July 3,in the early hours,three-hour assault,ongoing violence,Kenya,Coast Province,Nairobi,Nairobi area,police station,the area,"coordinates 12.4N, 8.5E",killing 95 people,wounding 135 others,displacing over 5777 residents,burning several shops,over land disputes,after a land boundary dispute
CLEAN_0f5272bd,CLEAN_0f5272bd,armed bandits,Armed Group,61 market vendors,,Kenya,Wajir,"location 15.6N, 32.5E",last Tuesday,Violence,ambush,,RPG launchers,,,High,"In a devastating ambush, armed bandits armed with RPG launchers attacked farming communities in Wajir, Wajir area, North Eastern Province on last Tuesday during the at dusk, killing 54 people, wounding 31 others, and displacing over 30184 residents. The militant attack lasted for prolonged engagement as fighters abducted 61 market vendors, for control of resources. KDF soldiers confirmed the incident near the area, Kenya, at location 15.6N, 32.5E. Oxfam staff at a nearby secondary school reported torching hundreds of homes. This is part of weekly incursions since a cattle rustling incident.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,armed bandits,61 market vendors,farming communities,Oxfam,KDF soldiers,ambush,abducted,RPG launchers,militant attack,last Tuesday,at dusk,prolonged engagement,weekly incursions,Kenya,North Eastern Province,Wajir,Wajir area,secondary school,the area,"location 15.6N, 32.5E",killing 54 people,wounding 31 others,displacing over 30184 residents,torching hundreds of homes,for control of resources,following a cattle rustling incident
CLEAN_801e064a,CLEAN_801e064a,armed youth groups,Armed Group,67 aid workers,,South Sudan,Wau,"grid reference 0.3N, 32.6E",Wednesday night,Violence,assassination,,improvised explosive devices,,,High,"ICRC has reported a major assassination in Upper Nile, South Sudan, where armed youth groups armed using improvised explosive devices bombed churches near courthouse in Wau, Rubkona County on Wednesday night in the early hours. The two-hour siege of revenge attack resulted in killing 124 people, wounding 144 others, and displacing over 45028 residents from areas near the swamplands at grid reference 0.3N, 32.6E. SSPDF forces was unable to prevent destroying over 50 homes. Local sources say the attack was to extort money from residents following the collapse of peace talks. This adds to escalating raids affecting aid workers in the region.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,armed youth groups,67 aid workers,churches,ICRC,SSPDF forces,assassination,bombed,improvised explosive devices,revenge attack,Wednesday night,in the early hours,two-hour siege,escalating raids,South Sudan,Upper Nile,Wau,Rubkona County,courthouse,the swamplands,"grid reference 0.3N, 32.6E",killing 124 people,wounding 144 others,displacing over 45028 residents,destroying over 50 homes,to extort money from residents,following the collapse of peace talks
CLEAN_3ad3a7f0,CLEAN_3ad3a7f0,armed groups,Armed Group,74 elderly residents,,Niger,Maradi,"location 15.6N, 32.5E",last Tuesday,Violence,IED attack,,IEDs,,,High,"CARE International has reported a major IED attack in Tahoua Region, Niger, where armed groups armed using IEDs ambushed farming communities near prison in Maradi, Torodi Department on last Tuesday early morning. The several hours of fighting of terrorist attack resulted in killing 103 people, wounding 106 others, and displacing over 30450 residents from areas near the Niger River valley at location 15.6N, 32.5E. Nigerien forces was unable to prevent torching hundreds of homes. Local sources say the attack was as part of ethnic cleansing after disputed election results. This adds to repeated attacks affecting elderly residents in the region.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,armed groups,74 elderly residents,farming communities,CARE International,Nigerien forces,IED attack,ambushed,IEDs,terrorist attack,last Tuesday,early morning,several hours of fighting,repeated attacks,Niger,Tahoua Region,Maradi,Torodi Department,prison,the Niger River valley,"location 15.6N, 32.5E",killing 103 people,wounding 106 others,displacing over 30450 residents,torching hundreds of homes,as part of ethnic cleansing,after disputed election results
CLEAN_4ee2f357,CLEAN_4ee2f357,Al Sunnah wa Jama'ah,Armed Group,97 fishermen,,Mozambique,Palma,"coordinates 12.4N, 8.5E",May 25,Violence,armed attack,,suicide vests,,,High,"In a devastating armed attack, Al Sunnah wa Jama'ah armed using suicide vests attacked mining sites in Palma, Mocimboa da Praia District, Nampula Province on May 25 during the night, killing 86 people, wounding 48 others, and displacing over 12857 residents. The bandit attack lasted for brief but deadly skirmish as fighters beheaded 97 fishermen, over grazing rights. FADM troops confirmed the incident near the coastal region, Mozambique, at coordinates 12.4N, 8.5E. World Food Programme staff at a nearby market reported demolishing public buildings. This is part of escalating raids since the breakdown of a ceasefire.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,Al Sunnah wa Jama'ah,97 fishermen,mining sites,World Food Programme,FADM troops,armed attack,beheaded,suicide vests,bandit attack,May 25,night,brief but deadly skirmish,escalating raids,Mozambique,Nampula Province,Palma,Mocimboa da Praia District,market,the coastal region,"coordinates 12.4N, 8.5E",killing 86 people,wounding 48 others,displacing over 12857 residents,demolishing public buildings,over grazing rights,following the breakdown of a ceasefire
CLEAN_6b6af947,CLEAN_6b6af947,armed bandits,Armed Group,67 elderly residents,,Kenya,Mandera,"grid reference 0.3N, 32.6E",Thursday,Violence,ambush,,heavy machine guns,,,High,"Survivors described an ambush by armed bandits in Mandera area, Mandera, Coast Province, Kenya on Thursday at dawn, where armed fighters with heavy machine guns raided farming communities near a warehouse, killing 62 people including elderly residents, and wounding 37 others. The hours-long battle of revenge attack in revenge for killings last week led to displacing over 20302 residents from villages near the area at grid reference 0.3N, 32.6E. Kenyan Defense Forces found razing dozens of houses. Norwegian Refugee Council says this continues intensified operations following provocations by rival groups.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,armed bandits,67 elderly residents,farming communities,Norwegian Refugee Council,Kenyan Defense Forces,ambush,raided,heavy machine guns,revenge attack,Thursday,at dawn,hours-long battle,intensified operations,Kenya,Coast Province,Mandera,Mandera area,warehouse,the area,"grid reference 0.3N, 32.6E",killing 62 people,wounding 37 others,displacing over 20302 residents,razing dozens of houses,in revenge for killings last week,following provocations by rival groups
CLEAN_5806e645,CLEAN_5806e645,LRA remnants,Armed Group,83 market vendors,,Uganda,Kasese,"coordinates 12.4N, 8.5E",December 5,Violence,armed attack,,RPG launchers,,,High,"Following a cattle rustling incident, LRA remnants launched an armed attack on mosques and a church in Kasese, Kasese area of Western Region, Uganda, on December 5 in the at dusk. Armed with RPG launchers, militants burned down 83 market vendors in revenge for killings last week, killing 67 people and wounding 116 others. The three-hour assault near the area at coordinates 12.4N, 8.5E led to displacing over 27051 residents. UPDF forces reported burning several shops from the communal violence. International Rescue Committee confirmed this as part of ongoing violence in the area.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,LRA remnants,83 market vendors,mosques,International Rescue Committee,UPDF forces,armed attack,burned down,RPG launchers,communal violence,December 5,at dusk,three-hour assault,ongoing violence,Uganda,Western Region,Kasese,Kasese area,church,the area,"coordinates 12.4N, 8.5E",killing 67 people,wounding 116 others,displacing over 27051 residents,burning several shops,in revenge for killings last week,following a cattle rustling incident
CLEAN_28993f0f,CLEAN_28993f0f,Al Shabaab militants,Armed Group,21 farmers,,Kenya,Wajir,"GPS location 11.8N, 13.2E",November 28,Violence,kidnapping,,AK-47 rifles,,,High,"In a devastating kidnapping, Al Shabaab militants armed with AK-47 rifles attacked mining sites in Wajir, Wajir area, North Eastern Province on November 28 during the at dawn, killing 73 people, wounding 53 others, and displacing over 28083 residents. The terrorist attack lasted for prolonged engagement as fighters bombed 21 farmers, to extort money from residents. Kenyan Defense Forces confirmed the incident near the area, Kenya, at GPS location 11.8N, 13.2E. Save the Children staff at a nearby primary school reported demolishing public buildings. This is part of ongoing violence after months of rising tensions.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,Al Shabaab militants,21 farmers,mining sites,Save the Children,Kenyan Defense Forces,kidnapping,bombed,AK-47 rifles,terrorist attack,November 28,at dawn,prolonged engagement,ongoing violence,Kenya,North Eastern Province,Wajir,Wajir area,primary school,the area,"GPS location 11.8N, 13.2E",killing 73 people,wounding 53 others,displacing over 28083 residents,demolishing public buildings,to extort money from residents,after months of rising tensions
CLEAN_855f3367,CLEAN_855f3367,Islamic State West Africa Province,Armed Group,72 herders,,Nigeria,Jos,"GPS location 11.8N, 13.2E",Wednesday night,Violence,ambush,,machetes,,,High,"CARE International has reported a major ambush in Plateau State, Nigeria, where Islamic State West Africa Province armed with machetes abducted mining sites near refugee camp in Jos, Gwoza LGA on Wednesday night mid-morning. The three-hour assault of revenge attack resulted in killing 109 people, wounding 108 others, and displacing over 48744 residents from areas near the Mandara Mountains at GPS location 11.8N, 13.2E. Nigerian military was unable to prevent setting ablaze storage facilities. Local sources say the attack was in retaliation for previous attacks following a military offensive. This adds to continuous assaults affecting herders in the region.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,Islamic State West Africa Province,72 herders,mining sites,CARE International,Nigerian military,ambush,abducted,machetes,revenge attack,Wednesday night,mid-morning,three-hour assault,continuous assaults,Nigeria,Plateau State,Jos,Gwoza LGA,refugee camp,the Mandara Mountains,"GPS location 11.8N, 13.2E",killing 109 people,wounding 108 others,displacing over 48744 residents,setting ablaze storage facilities,in retaliation for previous attacks,following a military offensive
