Event_ID,Article_ID,Actor_Normalized,Actor_Type,Victim_Normalized,Victim_Type,Location_Country,Location_City,Location_Coordinates,Date_Normalized,Taxonomy_L1,Taxonomy_L2,Taxonomy_L3,Weapon_Category,Deaths,Injuries,Severity,Event_Description,Actor_Confidence,Victim_Confidence,Location_Confidence,Date_Confidence,Classification_Confidence,Flagged_for_Review,Notes,Annotator_Name,PERPETRATOR,VICTIM,TARGET,ORGANIZATION,GOVERNMENT,EVENT_TYPE,ACTION,WEAPON,VIOLENCE_TYPE,DATE,TIME,DURATION,FREQUENCY,COUNTRY,REGION,CITY,DISTRICT,FACILITY,GEOGRAPHIC,COORDINATES,CASUALTIES,INJURED,DISPLACEMENT,DAMAGE,MOTIVE,TRIGGER
SYNTH_V2_06610,SYNTH_V2_06610,M23 rebels,Armed Group,150 farmers and herders,,Somalia,Chibok,"coordinates 11.3N, 42.1E","October 15, 2022",Violence,shelling,,mortars and artillery,,,High,"Following a military offensive, M23 rebels launched a shelling on farming villages near IDP camp in Chibok, South Darfur, Somalia on October 15, 2022 before sunrise. Armed with mortars and artillery, fighters looted 150 farmers and herders, leaving 36 people killed and 131 wounded. The two-hour siege of ethnic violence was due to ethnic tensions. Sudanese Armed Forces confirmed razing dozens of houses in the lake shores at coordinates 11.3N, 42.1E. UNHCR says causing mass displacement as weekly incursions continue in Chibok district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,M23 rebels,150 farmers and herders,farming villages,UNHCR,Sudanese Armed Forces,shelling,looted,mortars and artillery,ethnic violence,"October 15, 2022",before sunrise,two-hour siege,weekly incursions,Somalia,South Darfur,Chibok,Chibok district,IDP camp,lake shores,"coordinates 11.3N, 42.1E",36 people killed,131 wounded,causing mass displacement,razing dozens of houses,due to ethnic tensions,following a military offensive
SYNTH_V2_06611,SYNTH_V2_06611,Ansar Dine militants,Armed Group,25 civilians,,Ethiopia,Jos,"GPS location 6.8S, 39.2E",26th October 2023,Violence,incursion,,RPG launchers,,,High,"On 26th October 2023, Ansar Dine militants conducted incursion on several communities in West Darfur, Ethiopia, near Jos, using RPG launchers, resulting in 95 people killed and 185 wounded. The insurgent attack destroyed 25 civilians, due to ethnic tensions. Sudanese Armed Forces responded but found burning the village market. Red Cross reported the hours-long battle caused displacing over 15,000 residents from the desert area at GPS location 6.8S, 39.2E. The incident occurred early morning, following a military offensive. This is part of ongoing violence affecting the IDP camp in Jos district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Ansar Dine militants,25 civilians,several communities,Red Cross,Sudanese Armed Forces,incursion,destroyed,RPG launchers,insurgent attack,26th October 2023,early morning,hours-long battle,ongoing violence,Ethiopia,West Darfur,Jos,Jos district,IDP camp,desert area,"GPS location 6.8S, 39.2E",95 people killed,185 wounded,"displacing over 15,000 residents",burning the village market,due to ethnic tensions,following a military offensive
SYNTH_V2_06612,SYNTH_V2_06612,Boko Haram and ISWAP,Armed Group,43 traders,,Libya,Beni-Butembo,"GPS location 6.8S, 39.2E",3 March 2020,Violence,clashes,,rocket-propelled grenades,,,High,"Witnesses in Beni-Butembo, West Darfur, Libya described how Boko Haram and ISWAP launched a clashes on 3 March 2020 before sunrise, ambushed three villages near health center. Armed with rocket-propelled grenades, the attackers targeted 43 traders due to ethnic tensions, resulting in 36 people killed and 26 wounded. The hours-long battle of bandit attacks led to displacing thousands of families from Beni-Butembo district. Ethiopian military found torching hundreds of structures in the desert area at GPS location 6.8S, 39.2E. Doctors Without Borders says this is part of persistent attacks following the breakdown of a ceasefire.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Boko Haram and ISWAP,43 traders,three villages,Doctors Without Borders,Ethiopian military,clashes,ambushed,rocket-propelled grenades,bandit attacks,3 March 2020,before sunrise,hours-long battle,persistent attacks,Libya,West Darfur,Beni-Butembo,Beni-Butembo district,health center,desert area,"GPS location 6.8S, 39.2E",36 people killed,26 wounded,displacing thousands of families,torching hundreds of structures,due to ethnic tensions,following the breakdown of a ceasefire
SYNTH_V2_06613,SYNTH_V2_06613,Al Shabaab and ISIS,Armed Group,45 soldiers and police officers,,South Sudan,Bentiu,"coordinates 9.5N, 7.8E","April 17, 2022",Violence,raid,,AK-47 rifles,,,High,"Witnesses in Bentiu, Plateau State, South Sudan described how Al Shabaab and ISIS launched a raid on April 17, 2022 around midnight, attacked residential areas near police station. Armed with AK-47 rifles, the attackers targeted 45 soldiers and police officers due to ethnic tensions, resulting in 91 people killed and 200 wounded. The two-hour siege of armed violence led to displacing thousands of families from Bentiu district. Nigerian Army found razing dozens of houses in the Sahel belt at coordinates 9.5N, 7.8E. Save the Children says this is part of ongoing violence following the collapse of peace talks.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Al Shabaab and ISIS,45 soldiers and police officers,residential areas,Save the Children,Nigerian Army,raid,attacked,AK-47 rifles,armed violence,"April 17, 2022",around midnight,two-hour siege,ongoing violence,South Sudan,Plateau State,Bentiu,Bentiu district,police station,Sahel belt,"coordinates 9.5N, 7.8E",91 people killed,200 wounded,displacing thousands of families,razing dozens of houses,due to ethnic tensions,following the collapse of peace talks
SYNTH_V2_06614,SYNTH_V2_06614,JNIM and ISGS,Armed Group,43 traders,,Niger,Goma,"coordinates 11.3N, 42.1E","February 14, 2020",Violence,execution,,mortars and artillery,,,High,"UNICEF has reported a devastating execution in Niger where JNIM and ISGS stormed multiple settlements in Goma, Goma district, Plateau State on February 14, 2020. The overnight assault using mortars and artillery resulted in 20 people killed, 137 wounded, and forcing 10,000 people to flee. The armed violence targeted 43 traders for revenge. Kenyan Defense Forces found burning the village market near hospital in the Sahel belt at coordinates 11.3N, 42.1E. This daylong engagement is part of escalating raids following the collapse of peace talks.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,JNIM and ISGS,43 traders,multiple settlements,UNICEF,Kenyan Defense Forces,execution,stormed,mortars and artillery,armed violence,"February 14, 2020",overnight,daylong engagement,escalating raids,Niger,Plateau State,Goma,Goma district,hospital,Sahel belt,"coordinates 11.3N, 42.1E",20 people killed,137 wounded,"forcing 10,000 people to flee",burning the village market,for revenge,following the collapse of peace talks
SYNTH_V2_06615,SYNTH_V2_06615,Al Shabaab and Al Qaeda,Armed Group,15 children,,South Sudan,Yola,"GPS location 6.8S, 39.2E",from August 25 to August 29,Violence,offensive,,heavy machine guns,,,High,"On from August 25 to August 29, Al Shabaab and Al Qaeda conducted offensive on several communities in Tigray Region, South Sudan, near Yola, using heavy machine guns, resulting in 15 people killed and 93 wounded. The bandit attacks besieged 15 children, in retaliation for previous attacks. Somali National Army responded but found burning the village market. ICRC reported the prolonged fighting caused forcing 10,000 people to flee from the lake shores at GPS location 6.8S, 39.2E. The incident occurred in the evening, following the breakdown of a ceasefire. This is part of ongoing violence affecting the market in Yola district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Al Shabaab and Al Qaeda,15 children,several communities,ICRC,Somali National Army,offensive,besieged,heavy machine guns,bandit attacks,from August 25 to August 29,in the evening,prolonged fighting,ongoing violence,South Sudan,Tigray Region,Yola,Yola district,market,lake shores,"GPS location 6.8S, 39.2E",15 people killed,93 wounded,"forcing 10,000 people to flee",burning the village market,in retaliation for previous attacks,following the breakdown of a ceasefire
SYNTH_V2_06616,SYNTH_V2_06616,unknown gunmen,Armed Group,12 farmers,,Chad,Malakal-Bentiu,"GPS location 6.8S, 39.2E",13th November 2021,Violence,ambush,,hand grenades,,,High,"Following a military offensive, unknown gunmen launched a ambush on schools near military base in Malakal-Bentiu, Adamawa State, Chad on 13th November 2021 after sunset. Armed with hand grenades, fighters killed 12 farmers, leaving 64 people killed and 102 wounded. The three-hour assault of armed violence was for revenge. Somali National Army confirmed destroying over 200 homes in the dense forest at GPS location 6.8S, 39.2E. UNHCR says displacing over 15,000 residents as weekly incursions continue in Malakal-Bentiu district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,unknown gunmen,12 farmers,schools,UNHCR,Somali National Army,ambush,killed,hand grenades,armed violence,13th November 2021,after sunset,three-hour assault,weekly incursions,Chad,Adamawa State,Malakal-Bentiu,Malakal-Bentiu district,military base,dense forest,"GPS location 6.8S, 39.2E",64 people killed,102 wounded,"displacing over 15,000 residents",destroying over 200 homes,for revenge,following a military offensive
SYNTH_V2_06617,SYNTH_V2_06617,Boko Haram and ISWAP,Armed Group,12 farmers,,Uganda,Maiduguri,"coordinates 9.5N, 7.8E",1 September 2024,Violence,attack,,rocket-propelled grenades,,,High,"Save the Children has reported a devastating attack in Uganda where Boko Haram and ISWAP abducted schools in Maiduguri, Maiduguri district, Gao Region on 1 September 2024. The before sunrise assault using rocket-propelled grenades resulted in 23 people killed, 90 wounded, and causing mass displacement. The ethnic violence targeted 12 farmers for control of territory. Cameroonian soldiers found torching hundreds of structures near market in the Sahel belt at coordinates 9.5N, 7.8E. This three-hour assault is part of escalating raids following the breakdown of a ceasefire.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Boko Haram and ISWAP,12 farmers,schools,Save the Children,Cameroonian soldiers,attack,abducted,rocket-propelled grenades,ethnic violence,1 September 2024,before sunrise,three-hour assault,escalating raids,Uganda,Gao Region,Maiduguri,Maiduguri district,market,Sahel belt,"coordinates 9.5N, 7.8E",23 people killed,90 wounded,causing mass displacement,torching hundreds of structures,for control of territory,following the breakdown of a ceasefire
SYNTH_V2_06618,SYNTH_V2_06618,Boko Haram insurgents,Armed Group,47 soldiers,,Niger,Chibok,"GPS location 6.8S, 39.2E",between August 14th and August 18th,Violence,ambush,,hand grenades,,,High,"Oxfam has reported a devastating ambush in Niger where Boko Haram insurgents bombarded farming villages in Chibok, Chibok district, North Kivu on between August 14th and August 18th. The at dawn assault using hand grenades resulted in 12 people killed, 88 wounded, and forcing 10,000 people to flee. The communal violence targeted 47 soldiers over grazing rights. Nigerian Army found razing dozens of houses near government building in the dense forest at GPS location 6.8S, 39.2E. This daylong engagement is part of persistent attacks after months of tensions.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Boko Haram insurgents,47 soldiers,farming villages,Oxfam,Nigerian Army,ambush,bombarded,hand grenades,communal violence,between August 14th and August 18th,at dawn,daylong engagement,persistent attacks,Niger,North Kivu,Chibok,Chibok district,government building,dense forest,"GPS location 6.8S, 39.2E",12 people killed,88 wounded,"forcing 10,000 people to flee",razing dozens of houses,over grazing rights,after months of tensions
SYNTH_V2_06619,SYNTH_V2_06619,Al Shabaab and ISIS,Armed Group,28 police officers,,Kenya,Bukavu,"coordinates 4.2N, 18.6E","December 11th, 2020",Violence,execution,,heavy machine guns,,,High,"On December 11th, 2020, Al Shabaab and ISIS conducted execution on IDP camps in Plateau State, Kenya, near Bukavu, using heavy machine guns, resulting in 84 people killed and 181 wounded. The terrorist attack burned 28 police officers, due to ethnic tensions. Nigerian Army responded but found burning the village market. Save the Children reported the three-hour assault caused displacing over 15,000 residents from the savanna at coordinates 4.2N, 18.6E. The incident occurred in the afternoon, following a military offensive. This is part of escalating raids affecting the church in Bukavu district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Al Shabaab and ISIS,28 police officers,IDP camps,Save the Children,Nigerian Army,execution,burned,heavy machine guns,terrorist attack,"December 11th, 2020",in the afternoon,three-hour assault,escalating raids,Kenya,Plateau State,Bukavu,Bukavu district,church,savanna,"coordinates 4.2N, 18.6E",84 people killed,181 wounded,"displacing over 15,000 residents",burning the village market,due to ethnic tensions,following a military offensive
SYNTH_V2_06620,SYNTH_V2_06620,JNIM militants,Armed Group,43 traders,,Mozambique,Jos,"GPS location 6.8S, 39.2E","April 10, 2024",Violence,incursion,,heavy machine guns,,,High,"African Union has reported a devastating incursion in Mozambique where JNIM militants executed multiple settlements in Jos, Jos district, South Kivu on April 10, 2024. The late at night assault using heavy machine guns resulted in 103 people killed, 34 wounded, and forcing 10,000 people to flee. The terrorist attack targeted 43 traders over grazing rights. Cameroonian soldiers found destroying over 200 homes near market in the border region at GPS location 6.8S, 39.2E. This three-hour assault is part of persistent attacks following the breakdown of a ceasefire.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,JNIM militants,43 traders,multiple settlements,African Union,Cameroonian soldiers,incursion,executed,heavy machine guns,terrorist attack,"April 10, 2024",late at night,three-hour assault,persistent attacks,Mozambique,South Kivu,Jos,Jos district,market,border region,"GPS location 6.8S, 39.2E",103 people killed,34 wounded,"forcing 10,000 people to flee",destroying over 200 homes,over grazing rights,following the breakdown of a ceasefire
